OrderID,CustomerID,ProductID,Quantity,Price,OrderDate,Region,TotalAmount
9133,4569,137,9,139.53,24/03/2023,South,1255.77
9134,2358,444,9,39.91,19/11/2023,North,359.18999999999994
9135,4150,307,1,257.46,24/10/2023,South,257.46
9136,2605,309,4,49.57,29/10/2023,North,198.28
9137,4098,100,1,398.86,04/06/2023,North,398.86
9138,3318,459,1,24.68,02/05/2023,East,24.68
9139,1561,164,9,240.32,23/01/2023,South,2162.88
9140,3851,100,5,213.2,04/02/2023,North,1066
9141,3294,342,1,105.11,18/08/2023,West,105.11
9142,4847,480,3,295.49,21/05/2023,North,886.47
9143,4662,415,7,196.12,09/10/2023,East,1372.8400000000001
9144,1386,124,2,102.99,25/07/2023,East,205.98
9145,1701,446,4,414.15,12/06/2023,South,1656.6
9146,3606,493,2,332.04,14/05/2023,East,664.08
9147,1972,149,9,11.02,13/03/2023,North,99.17999999999999
9148,2384,495,9,253.42,21/02/2023,North,2280.7799999999997
9149,4937,447,7,139.3,22/02/2023,North,975.1000000000001
9150,1983,340,7,457.98,24/06/2023,West,3205.86
9151,2511,131,2,364.16,21/03/2023,West,728.32
9152,1351,132,8,307.75,03/04/2023,East,2462
9153,2724,299,1,49.08,05/03/2023,South,49.08
9154,2951,333,8,465.67,03/02/2023,North,3725.36
9155,2279,125,5,76.38,12/10/2023,East,381.9
9156,4293,141,4,228.12,31/10/2023,North,912.48
9157,2907,160,2,342.12,21/07/2023,West,684.24
9158,1752,140,3,249.91,26/04/2023,West,749.73
9159,3828,229,2,441.82,12/07/2023,East,883.64
9160,2024,454,4,418.49,25/12/2023,West,1673.96
9161,1545,453,3,72.01,23/06/2023,South,216.03000000000003
9162,2469,297,5,310.73,27/01/2023,East,1553.65
9163,1078,386,7,30.84,14/09/2023,South,215.88
9164,2259,250,9,361.69,04/12/2023,West,3255.21
9165,3381,303,5,369.33,11/05/2023,West,1846.6499999999999
9166,1888,281,8,175.52,26/01/2023,South,1404.16
9167,4420,470,2,394.36,28/04/2023,East,788.72
9168,4169,306,6,328.09,07/10/2023,West,1968.54
9169,2105,246,8,254.51,28/10/2023,South,2036.08
9170,3549,303,9,230.36,26/04/2023,East,2073.2400000000002
9171,2990,147,4,59.02,27/08/2023,North,236.08
9172,2500,357,4,267.9,31/07/2023,South,1071.6
9173,4998,238,7,82.27,18/01/2023,West,575.89
9174,4775,271,4,329.74,11/05/2023,North,1318.96
9175,3812,200,5,299.38,21/04/2023,North,1496.9
9176,1920,286,2,148.81,08/05/2023,South,297.62
9177,1549,483,2,127.26,24/04/2023,West,254.52
9178,3061,414,5,240.65,13/08/2023,East,1203.25
9179,1391,475,2,258.68,26/05/2023,East,517.36
9180,4418,393,6,399.97,10/07/2023,West,2399.82
9181,3357,462,6,155.46,18/04/2023,East,932.76
9182,3433,120,8,204.69,19/01/2023,West,1637.52
9183,4280,397,1,174.93,31/05/2023,East,174.93
9184,2380,492,7,200.09,06/12/2023,North,1400.63
9185,1973,495,7,285.71,02/07/2023,East,1999.9699999999998
9186,4672,109,9,280.95,07/10/2023,South,2528.5499999999997
9187,4639,286,4,183.86,03/06/2023,West,735.44
9188,4165,232,7,303.21,13/08/2023,North,2122.47
9189,4164,132,6,309.94,23/02/2023,West,1859.6399999999999
9190,1339,168,4,265.81,09/04/2023,East,1063.24
9191,3644,179,8,228.92,30/03/2023,North,1831.36
9192,4516,290,3,43.58,10/06/2023,South,130.74
9193,1756,200,8,272.93,26/02/2023,West,2183.44
9194,2045,384,5,357.79,02/05/2023,South,1788.95
9195,3338,320,4,111.59,11/04/2023,East,446.36
9196,4556,489,3,390.03,16/11/2023,South,1170.09
9197,4855,152,7,295.28,17/08/2023,North,2066.96
9198,3353,259,7,122.57,22/07/2023,South,857.99
9199,3681,479,6,85.66,26/03/2023,East,513.96
9200,4199,141,3,126.47,28/02/2023,North,379.40999999999997
9201,3672,146,9,380.75,28/07/2023,East,3426.75
9202,1938,258,2,129,16/01/2023,West,258
9203,4344,283,3,343.2,13/02/2023,North,1029.6
9204,1847,345,1,275.18,15/02/2023,East,275.18
9205,1441,110,7,275.69,11/09/2023,South,1929.83
9206,3550,253,2,427.04,29/11/2023,South,854.08
9207,1129,319,8,437.99,27/02/2023,East,3503.92
9208,4203,254,9,270.77,11/03/2023,West,2436.93
9209,1596,438,2,37.32,17/08/2023,East,74.64
9210,2958,464,6,84.79,16/11/2023,East,508.74
9211,2505,382,1,474.59,27/07/2023,East,474.59
9212,1861,286,8,71.67,22/11/2023,East,573.36
9213,4461,161,5,418.5,09/08/2023,West,2092.5
9214,3640,247,9,272.5,01/03/2023,South,2452.5
9215,1998,486,3,61.44,08/10/2023,East,184.32
9216,3372,243,2,460.15,09/12/2023,West,920.3
9217,4140,202,7,464.41,24/09/2023,North,3250.8700000000003
9218,4731,399,7,309.6,15/12/2023,North,2167.2000000000003
9219,3495,192,5,197.49,07/12/2023,West,987.45
9220,2551,385,7,305.71,15/11/2023,South,2139.97
9221,3866,218,6,315.74,03/06/2023,West,1894.44
9222,2640,128,9,312.96,10/02/2023,East,2816.64
9223,4236,129,3,368.04,05/11/2023,South,1104.1200000000001
9224,2511,459,4,38.24,22/07/2023,West,152.96
9225,2736,465,9,55.75,18/08/2023,South,501.75
9226,3756,387,8,144.98,01/06/2023,West,1159.84
9227,2449,237,6,178.1,03/12/2023,East,1068.6
9228,4768,150,3,320.83,04/04/2023,West,962.49
9229,2857,491,9,90.08,08/05/2023,West,810.72
9230,1264,391,9,272.81,17/08/2023,North,2455.29
9231,4946,333,6,96.74,14/03/2023,North,580.4399999999999
9232,3659,154,2,180.97,24/03/2023,East,361.94
9233,4413,391,7,468.07,24/08/2023,East,3276.49
9234,3879,339,9,448.37,11/07/2023,East,4035.33
9235,4797,411,9,476.79,15/02/2023,East,4291.110000000001
9236,4349,135,3,297.75,20/02/2023,West,893.25
9237,3721,188,2,253.14,08/08/2023,East,506.28
9238,2462,311,5,425.21,09/04/2023,West,2126.0499999999997
9239,1156,417,7,44.43,13/10/2023,West,311.01
9240,2445,464,3,489.33,11/04/2023,West,1467.99
9241,3298,344,4,233.87,24/05/2023,West,935.48
9242,3925,186,2,339.51,23/08/2023,North,679.02
9243,2632,339,2,365.59,09/11/2023,South,731.18
9244,3577,419,7,316.28,28/12/2023,West,2213.96
9245,3374,287,2,446.3,13/11/2023,South,892.6
9246,4008,156,1,147.64,30/09/2023,North,147.64
9247,1894,212,4,268.49,02/09/2023,East,1073.96
9248,3144,322,6,218,05/09/2023,West,1308
9249,1512,169,4,353.54,20/09/2023,East,1414.16
9250,1215,326,1,200.58,12/06/2023,South,200.58
9251,4203,355,1,446.97,01/05/2023,East,446.97
9252,4331,279,9,247.76,16/07/2023,South,2229.84
9253,3172,283,1,270.32,13/12/2023,North,270.32
9254,4153,290,7,249.23,30/01/2023,North,1744.61
9255,4354,331,7,313.2,21/06/2023,South,2192.4
9256,2706,375,1,257.65,16/04/2023,West,257.65
9257,3106,332,1,469.02,27/07/2023,West,469.02
9258,2567,153,6,69.91,25/02/2023,West,419.46
9259,3208,356,8,11.65,16/05/2023,East,93.2
9260,3331,189,7,263.28,11/08/2023,West,1842.9599999999998
9261,3153,325,6,383.49,20/01/2023,South,2300.94
9262,2128,346,3,325.86,13/10/2023,South,977.58
9263,4510,493,7,481.55,29/11/2023,North,3370.85
9264,1227,250,6,95.23,26/01/2023,South,571.38
9265,4771,212,8,348.52,07/03/2023,West,2788.16
9266,4653,368,4,408.85,02/03/2023,West,1635.4
9267,3365,256,9,456.47,14/02/2023,North,4108.2300000000005
9268,2487,465,1,266.63,29/10/2023,West,266.63
9269,1801,446,7,184.74,07/10/2023,North,1293.18
9270,2622,450,9,477.9,29/11/2023,North,4301.099999999999
9271,2905,398,1,396.78,25/04/2023,South,396.78
9272,3921,493,3,238.07,16/01/2023,South,714.21
9273,1471,258,7,327.33,04/12/2023,West,2291.31
9274,2079,429,9,142.9,24/05/2023,West,1286.1000000000001
9275,3672,324,1,309.35,18/11/2023,East,309.35
9276,3060,113,6,272.31,09/05/2023,East,1633.8600000000001
9277,4511,454,2,24.42,15/03/2023,North,48.84
9278,2041,208,5,433.55,25/01/2023,East,2167.75
9279,3741,195,7,247.65,14/01/2023,West,1733.55
9280,4020,294,7,242.47,28/07/2023,West,1697.29
9281,3160,157,7,145.3,15/05/2023,East,1017.1000000000001
9282,1228,491,4,102.21,21/01/2023,West,408.84
9283,1170,451,6,149.23,15/12/2023,West,895.3799999999999
9284,1294,393,6,326.74,01/04/2023,North,1960.44
9285,1188,253,7,53.34,18/02/2023,West,373.38
9286,1425,163,9,169.77,12/01/2023,North,1527.93
9287,1976,257,6,489.48,22/01/2023,West,2936.88
9288,2102,364,1,139.41,26/12/2023,South,139.41
9289,3705,220,8,483.49,11/06/2023,West,3867.92
9290,1918,387,2,56.88,05/06/2023,West,113.76
9291,4253,110,3,398.02,08/06/2023,North,1194.06
9292,1498,313,5,222.67,27/09/2023,East,1113.35
9293,2821,261,6,101.43,28/03/2023,West,608.58
9294,3809,204,7,394.77,03/12/2023,East,2763.39
9295,1865,246,4,8.46,28/07/2023,East,33.84
9296,1825,281,3,176.83,08/01/2023,South,530.49
9297,4779,437,9,304.4,15/06/2023,West,2739.6
9298,2858,136,4,119.33,10/01/2023,West,477.32
9299,3118,181,9,169.6,30/01/2023,West,1526.3999999999999
9300,3295,111,9,50.27,20/09/2023,West,452.43
9301,1145,103,3,427.34,15/09/2023,East,1282.02
9302,2641,142,3,213.97,05/10/2023,South,641.91
9303,4846,150,8,76.92,13/05/2023,West,615.36
9304,2319,360,1,103.55,16/07/2023,West,103.55
9305,3629,233,6,141.21,25/02/2023,West,847.26
9306,1469,186,6,118.59,03/10/2023,East,711.54
9307,4577,461,9,254.14,17/07/2023,South,2287.2599999999998
9308,1192,155,2,453.08,20/11/2023,East,906.16
9309,2091,316,8,96.04,04/07/2023,South,768.32
9310,3541,465,7,229.46,21/01/2023,East,1606.22
9311,4888,167,2,333.65,17/01/2023,West,667.3
9312,1051,451,1,95.98,20/03/2023,North,95.98
9313,3929,143,4,81.23,27/01/2023,North,324.92
9314,3410,242,2,81.9,16/06/2023,South,163.8
9315,2820,445,3,441.58,05/12/2023,South,1324.74
9316,3964,141,2,357.08,23/08/2023,East,714.16
9317,3521,238,9,171.5,21/04/2023,South,1543.5
9318,2869,172,4,451.77,02/08/2023,South,1807.08
9319,3568,366,1,477.01,17/07/2023,South,477.01
9320,2786,293,8,202.15,16/07/2023,East,1617.2
9321,2454,254,4,257.67,13/01/2023,East,1030.68
9322,2867,345,8,182.25,23/04/2023,North,1458
9323,4369,413,8,117.64,08/04/2023,North,941.12
9324,4506,317,9,391.1,02/11/2023,East,3519.9
9325,4767,483,7,326.29,18/05/2023,North,2284.03
9326,3738,352,4,186.61,25/02/2023,West,746.44
9327,4269,376,2,12.12,14/04/2023,North,24.24
9328,4199,376,6,383.02,20/08/2023,South,2298.12
9329,3579,171,4,241.3,21/06/2023,West,965.2
9330,3007,228,6,41.18,28/01/2023,North,247.07999999999998
9331,2434,457,8,66.63,20/10/2023,East,533.04
9332,1839,285,3,316.05,19/10/2023,East,948.1500000000001
9333,4136,112,1,275.43,02/04/2023,South,275.43
9334,4765,428,5,124.04,24/07/2023,North,620.2
9335,1240,319,3,74.24,09/11/2023,North,222.71999999999997
9336,4440,105,6,442.94,05/02/2023,West,2657.64
9337,1535,338,3,71.76,09/05/2023,West,215.28000000000003
9338,2407,211,1,47.41,20/06/2023,East,47.41
9339,4502,327,9,311.87,29/12/2023,North,2806.83
9340,1082,116,5,130.01,28/12/2023,South,650.05
9341,1981,172,2,330.02,14/07/2023,West,660.04
9342,4902,111,2,247.1,01/02/2023,South,494.2
9343,4768,185,9,109.57,29/04/2023,North,986.1299999999999
9344,1950,279,1,39.47,11/03/2023,South,39.47
9345,4899,221,3,39.97,10/11/2023,North,119.91
9346,1610,303,7,295,17/07/2023,South,2065
9347,1573,169,1,380.33,11/12/2023,North,380.33
9348,3333,207,2,346.38,11/10/2023,East,692.76
9349,1988,300,6,298.46,19/08/2023,South,1790.7599999999998
9350,4605,151,9,109.41,12/07/2023,South,984.6899999999999
9351,1458,136,9,431.59,17/06/2023,South,3884.31
9352,4283,216,8,316.28,29/03/2023,North,2530.24
9353,3173,358,3,348.63,25/04/2023,East,1045.8899999999999
9354,4484,363,2,115.8,18/05/2023,North,231.6
9355,2522,493,1,134.44,17/03/2023,North,134.44
9356,3472,402,9,454.24,20/10/2023,North,4088.16
9357,3601,163,5,240.66,15/08/2023,West,1203.3
9358,3657,141,3,279.15,12/11/2023,West,837.4499999999999
9359,2984,142,5,59.83,01/04/2023,West,299.15
9360,2566,224,3,200.31,18/03/2023,South,600.9300000000001
9361,4229,492,9,444.08,16/12/2023,North,3996.72
9362,3159,369,1,450.57,19/11/2023,South,450.57
9363,3449,446,1,366.43,29/06/2023,North,366.43
9364,4830,332,3,275.09,09/07/2023,South,825.27
9365,1121,231,6,465.76,30/08/2023,West,2794.56
9366,1272,101,2,436.56,29/01/2023,East,873.12
9367,2317,214,1,423.94,13/10/2023,South,423.94
9368,1397,100,8,441.49,30/05/2023,South,3531.92
9369,3518,430,9,229.35,03/12/2023,East,2064.15
9370,1984,164,1,265.12,05/11/2023,North,265.12
9371,2230,224,3,214.89,07/08/2023,South,644.67
9372,2133,355,5,371.33,05/10/2023,South,1856.6499999999999
9373,4511,490,7,298,01/11/2023,South,2086
9374,2301,421,4,39.5,15/02/2023,East,158
9375,4639,242,6,72.62,11/01/2023,South,435.72
9376,2910,427,1,100.2,16/01/2023,South,100.2
9377,4986,345,4,336.92,01/07/2023,East,1347.68
9378,3616,215,8,59.35,04/07/2023,West,474.8
9379,2505,476,5,272.71,05/02/2023,North,1363.55
9380,4874,402,8,421.21,20/02/2023,East,3369.68
9381,4185,189,1,474.02,30/05/2023,West,474.02
9382,2916,395,9,216.97,16/09/2023,North,1952.73
9383,3944,141,4,269.05,18/10/2023,East,1076.2
9384,1819,134,9,416.61,23/04/2023,South,3749.4900000000002
9385,3900,140,8,468.19,21/10/2023,East,3745.52
9386,4548,440,8,197.98,28/12/2023,North,1583.84
9387,3757,223,2,179.76,24/02/2023,North,359.52
9388,2956,156,3,228.17,21/10/2023,North,684.51
9389,3368,393,9,130.63,04/08/2023,South,1175.67
9390,1178,334,3,430.53,11/06/2023,West,1291.59
9391,1896,195,8,162.51,11/01/2023,West,1300.08
9392,3266,491,5,227.48,26/07/2023,East,1137.3999999999999
9393,3836,418,7,163.38,27/09/2023,South,1143.6599999999999
9394,2972,442,4,63.87,03/12/2023,West,255.48
9395,2551,231,8,305.29,21/01/2023,West,2442.32
9396,1491,275,4,295.87,17/04/2023,South,1183.48
9397,4962,151,5,150.98,12/04/2023,North,754.9
9398,1060,137,1,20.54,08/12/2023,North,20.54
9399,2077,442,8,468.69,01/03/2023,East,3749.52
9400,2703,104,7,181,03/02/2023,North,1267
9401,3585,312,5,271.68,06/03/2023,North,1358.4
9402,3895,219,6,76.16,03/08/2023,West,456.96
9403,4035,425,1,129.33,17/09/2023,South,129.33
9404,1064,468,8,220.45,27/12/2023,West,1763.6
9405,4683,308,9,283.31,23/08/2023,East,2549.79
9406,1585,316,5,427.74,08/11/2023,North,2138.7
9407,2727,123,7,148.75,11/03/2023,West,1041.25
9408,3218,441,4,436.53,02/12/2023,North,1746.12
9409,4344,304,6,231.93,10/01/2023,South,1391.58
9410,4960,325,2,219.18,18/10/2023,West,438.36
9411,4770,317,4,201.23,04/08/2023,North,804.92
9412,1534,310,5,443.66,09/09/2023,North,2218.3
9413,4462,125,9,129.25,28/11/2023,West,1163.25
9414,3740,351,9,429.4,10/07/2023,East,3864.6
9415,4398,102,8,49.11,07/04/2023,South,392.88
9416,3155,101,4,477.89,07/08/2023,West,1911.56
9417,2870,191,6,253.99,21/07/2023,South,1523.94
9418,4233,101,7,499.46,05/08/2023,North,3496.22
9419,3861,249,1,305.93,15/10/2023,South,305.93
9420,2004,170,1,63.21,16/04/2023,West,63.21
9421,3499,103,4,35.14,25/02/2023,South,140.56
9422,2229,137,3,100.74,03/06/2023,East,302.21999999999997
9423,3637,458,4,213.47,09/03/2023,South,853.88
9424,2039,169,9,374.86,20/07/2023,East,3373.7400000000002
9425,1326,300,2,5.35,31/03/2023,East,10.7
9426,1607,407,4,132.39,11/01/2023,North,529.56
9427,3706,351,7,295.85,12/04/2023,West,2070.9500000000003
9428,1001,386,2,152.45,15/10/2023,South,304.9
9429,2033,391,8,181.69,06/07/2023,North,1453.52
9430,3481,253,4,153.88,19/08/2023,South,615.52
9431,1124,232,9,476.83,17/05/2023,South,4291.47
9432,2104,470,1,37.59,11/01/2023,South,37.59
9433,3532,173,7,454.22,09/12/2023,West,3179.54
9434,3699,373,1,165,18/12/2023,East,165
9435,2861,370,9,127.04,24/09/2023,South,1143.3600000000001
9436,2173,284,1,442.22,26/02/2023,South,442.22
9437,3847,452,3,147.11,19/02/2023,East,441.33000000000004
9438,3920,104,7,493.8,14/03/2023,North,3456.6
9439,4411,392,1,276.3,03/12/2023,North,276.3
9440,1128,459,5,240.8,22/02/2023,West,1204
9441,1437,185,6,488.36,30/03/2023,East,2930.16
9442,1750,313,3,117.25,09/09/2023,South,351.75
9443,3548,114,6,454.94,27/07/2023,West,2729.64
9444,4129,372,4,297.8,20/04/2023,North,1191.2
9445,2221,150,6,378.71,13/08/2023,East,2272.2599999999998
9446,3258,352,6,293.11,20/06/2023,East,1758.66
9447,4985,144,4,311.23,22/10/2023,South,1244.92
9448,1901,290,1,81.69,11/02/2023,North,81.69
9449,3092,221,3,80.07,23/07/2023,East,240.20999999999998
9450,4168,286,7,201.59,02/06/2023,South,1411.13
9451,2302,313,2,176.46,19/03/2023,East,352.92
9452,3582,248,4,357.47,10/08/2023,East,1429.88
9453,2433,269,6,362.77,23/09/2023,East,2176.62
9454,3508,308,5,284.08,04/08/2023,North,1420.3999999999999
9455,1390,181,6,203.99,11/06/2023,North,1223.94
9456,4918,295,5,340.02,17/03/2023,North,1700.1
9457,2067,345,9,345.24,26/01/2023,West,3107.16
9458,1026,490,2,405.51,04/02/2023,North,811.02
9459,3841,444,4,406.81,18/03/2023,South,1627.24
9460,4168,456,1,39.44,30/07/2023,East,39.44
9461,4022,139,7,190.16,08/11/2023,East,1331.12
9462,1547,267,1,212.86,17/02/2023,East,212.86
9463,3668,142,6,424.23,23/01/2023,East,2545.38
9464,1566,428,9,253.39,06/03/2023,North,2280.5099999999998
9465,1703,310,2,246.96,08/01/2023,West,493.92
9466,2242,278,1,279.12,19/08/2023,North,279.12
9467,1184,122,3,67.97,14/08/2023,East,203.91
9468,4140,194,6,284.82,21/05/2023,North,1708.92
9469,4900,259,7,278.02,24/08/2023,North,1946.1399999999999
9470,4201,343,8,378.44,26/06/2023,North,3027.52
9471,2590,116,4,318.91,12/09/2023,North,1275.64
9472,2913,211,8,477.74,15/04/2023,East,3821.92
9473,4680,202,7,44.65,18/05/2023,South,312.55
9474,1847,413,8,386.97,11/05/2023,East,3095.76
9475,1598,185,5,376.99,28/01/2023,South,1884.95
9476,1805,134,7,138.33,27/01/2023,East,968.3100000000001
9477,4702,129,4,350.78,07/12/2023,South,1403.12
9478,4791,291,1,331.36,11/01/2023,North,331.36
9479,2357,278,3,152.86,04/08/2023,West,458.58000000000004
9480,4996,203,9,363.27,12/01/2023,West,3269.43
9481,4225,264,4,465.67,07/01/2023,West,1862.68
9482,4618,221,5,156.08,19/06/2023,North,780.4000000000001
9483,3126,233,3,490.14,18/12/2023,East,1470.42
9484,3626,389,6,116.02,13/11/2023,South,696.12
9485,2878,411,4,71.65,05/03/2023,West,286.6
9486,3460,323,5,43.14,11/10/2023,South,215.7
9487,1545,124,7,110.77,15/12/2023,East,775.39
9488,2632,470,7,174.54,13/12/2023,North,1221.78
9489,3216,112,9,367.91,29/06/2023,North,3311.19
9490,3728,418,2,40.65,16/04/2023,South,81.3
9491,4734,329,4,256.1,30/05/2023,South,1024.4
9492,3630,201,8,261.78,23/09/2023,South,2094.24
9493,3562,477,4,117.83,15/05/2023,West,471.32
9494,4385,475,3,27.5,10/07/2023,West,82.5
9495,3079,488,6,116.43,30/08/2023,West,698.58
9496,3334,302,3,119.04,28/03/2023,West,357.12
9497,3641,366,2,345.57,14/07/2023,North,691.14
9498,4114,464,9,120.72,29/03/2023,West,1086.48
9499,2926,321,3,173.43,27/12/2023,East,520.29
9500,1616,203,1,28.48,26/04/2023,South,28.48
9501,4072,210,9,313.85,28/11/2023,South,2824.65
9502,4644,168,5,239.7,04/10/2023,West,1198.5
9503,3317,457,7,175.76,30/09/2023,West,1230.32
9504,2203,357,2,352.93,22/12/2023,East,705.86
9505,2759,267,1,342.65,09/01/2023,North,342.65
9506,3565,392,6,167.31,30/08/2023,South,1003.86
9507,4174,473,5,356.16,02/08/2023,West,1780.8000000000002
9508,4081,148,6,177.36,12/08/2023,North,1064.16
9509,3630,349,2,114.89,06/07/2023,South,229.78
9510,4161,430,7,361.32,21/11/2023,East,2529.24
9511,1225,174,1,365.37,02/05/2023,East,365.37
9512,1669,300,8,433.55,15/07/2023,West,3468.4
9513,2763,133,7,252.97,08/07/2023,South,1770.79
9514,1916,413,7,120.03,18/09/2023,East,840.21
9515,3173,210,6,419.26,07/01/2023,East,2515.56
9516,4003,451,5,91.46,25/12/2023,South,457.29999999999995
9517,4280,415,9,469.61,06/06/2023,South,4226.49
9518,4168,495,3,156.79,28/01/2023,North,470.37
9519,3121,336,9,14.29,09/11/2023,North,128.60999999999999
9520,4698,131,5,97.45,15/11/2023,North,487.25
9521,2214,308,8,210.32,30/07/2023,West,1682.56
9522,2705,231,3,32.32,18/02/2023,North,96.96000000000001
9523,2842,205,7,207.71,25/09/2023,East,1453.97
9524,2983,132,4,105.43,22/06/2023,North,421.72
9525,4787,142,5,14.38,24/12/2023,South,71.9
9526,1055,467,4,153.01,30/07/2023,South,612.04
9527,1719,206,9,117.02,28/10/2023,West,1053.18
9528,3600,364,7,212.78,06/03/2023,West,1489.46
9529,3079,325,6,380.71,12/06/2023,North,2284.2599999999998
9530,4598,278,6,257.34,21/04/2023,South,1544.04
9531,1573,321,7,385.19,08/06/2023,North,2696.33
9532,1666,469,5,171.66,03/09/2023,South,858.3
9533,1283,224,3,11.53,19/10/2023,South,34.589999999999996
9534,2744,375,3,461.48,09/04/2023,East,1384.44
9535,4903,266,7,160.78,08/07/2023,East,1125.46
9536,4565,250,1,265.8,12/01/2023,North,265.8
9537,3234,140,4,237.26,04/09/2023,East,949.04
9538,1497,399,8,293.63,29/07/2023,West,2349.04
9539,2465,480,4,443.06,08/08/2023,East,1772.24
9540,1129,134,1,434.29,26/09/2023,East,434.29
9541,1638,413,5,490.61,09/02/2023,North,2453.05
9542,4363,403,1,266.54,14/03/2023,West,266.54
9543,3161,330,9,461.62,25/12/2023,North,4154.58
9544,4270,314,8,243.81,25/02/2023,South,1950.48
9545,3060,413,7,26.98,14/11/2023,East,188.86
9546,4342,200,5,77.37,26/02/2023,West,386.85
9547,4672,156,4,170.32,23/05/2023,South,681.28
9548,4286,314,7,364.1,15/12/2023,West,2548.7000000000003
9549,3491,255,3,45.28,23/02/2023,South,135.84
9550,4861,163,8,183.97,24/05/2023,South,1471.76
9551,4583,161,5,491.27,31/07/2023,North,2456.35
9552,3494,438,5,393.91,20/08/2023,North,1969.5500000000002
9553,1985,468,1,288.14,21/03/2023,East,288.14
9554,1992,467,8,35.58,27/07/2023,South,284.64
9555,3762,161,7,12.24,07/05/2023,West,85.68
9556,3121,193,1,57.1,02/07/2023,South,57.1
9557,3584,440,4,166.93,03/05/2023,North,667.72
9558,1100,125,4,305.16,27/06/2023,West,1220.64
9559,3223,220,9,102.75,29/08/2023,West,924.75
9560,1426,149,2,30.32,26/04/2023,East,60.64
9561,4188,470,4,49.97,23/11/2023,South,199.88
9562,4237,351,3,216.26,18/08/2023,East,648.78
9563,1040,135,5,387.7,14/12/2023,East,1938.5
9564,1428,388,7,411.44,05/06/2023,South,2880.08
9565,1343,478,5,149.07,09/06/2023,North,745.3499999999999
9566,4495,199,5,333.4,29/03/2023,North,1667
9567,1365,423,4,199.39,08/01/2023,West,797.56
9568,4191,428,9,486.39,27/10/2023,North,4377.51
9569,1608,235,6,205.46,06/04/2023,East,1232.76
9570,3704,293,6,200.97,28/01/2023,North,1205.82
9571,1727,320,6,253.28,04/05/2023,West,1519.68
9572,3276,378,6,17.62,14/07/2023,North,105.72
9573,1824,425,1,211.87,15/05/2023,South,211.87
9574,4201,154,6,415.21,14/05/2023,East,2491.2599999999998
9575,2375,209,4,307.98,14/02/2023,East,1231.92
9576,1888,248,2,484.86,14/01/2023,East,969.72
9577,3043,364,6,166.18,22/06/2023,West,997.08
9578,2341,261,1,84.95,06/07/2023,East,84.95
9579,4031,286,1,376.54,24/03/2023,West,376.54
9580,4720,228,5,26.61,23/06/2023,East,133.05
9581,3883,207,6,83.98,11/11/2023,North,503.88
9582,4408,488,2,255.94,11/12/2023,South,511.88
9583,2296,167,8,378,20/10/2023,East,3024
9584,1116,165,4,302.48,23/03/2023,North,1209.92
9585,3865,243,4,497.47,06/03/2023,North,1989.88
9586,3415,152,5,329.2,19/12/2023,South,1646
9587,2117,227,4,363.86,10/02/2023,North,1455.44
9588,1167,420,5,496.99,05/12/2023,West,2484.95
9589,4001,306,3,298.27,07/04/2023,East,894.81
9590,2738,419,8,358.74,28/09/2023,North,2869.92
9591,2364,315,6,152.67,25/08/2023,East,916.02
9592,3708,167,8,270.69,09/12/2023,South,2165.52
9593,4985,161,5,456.42,16/06/2023,South,2282.1
9594,1694,309,7,427.39,13/07/2023,South,2991.73
9595,1924,436,7,156.61,29/11/2023,North,1096.27
9596,1151,426,6,181.82,11/10/2023,North,1090.92
9597,1585,469,4,423.95,20/05/2023,North,1695.8
9598,4948,151,6,145.91,26/09/2023,West,875.46
9599,1912,215,9,444.37,03/01/2023,North,3999.33
9600,3321,480,4,388.02,04/03/2023,South,1552.08
9601,2577,482,6,80.42,29/01/2023,West,482.52
9602,1495,164,6,361.28,05/03/2023,South,2167.68
9603,4795,229,3,417.99,04/04/2023,South,1253.97
9604,3148,276,4,76.45,28/11/2023,West,305.8
9605,1556,377,3,231.39,07/12/2023,East,694.17
9606,2105,262,3,432,06/05/2023,East,1296
9607,2552,431,4,103.33,18/11/2023,East,413.32
9608,3120,251,4,227.3,27/06/2023,West,909.2
9609,4085,449,6,308.32,27/07/2023,North,1849.92
9610,4504,335,4,53.14,18/12/2023,East,212.56
9611,1156,257,6,109.97,08/08/2023,South,659.8199999999999
9612,1734,426,2,236.03,25/05/2023,North,472.06
9613,3179,205,4,189.97,01/05/2023,West,759.88
9614,4409,405,2,165.76,25/02/2023,North,331.52
9615,4066,354,8,18.05,24/04/2023,East,144.4
9616,2427,457,9,464.33,30/07/2023,North,4178.97
9617,4447,212,7,436.35,07/01/2023,West,3054.4500000000003
9618,4959,129,6,199.35,23/10/2023,West,1196.1
9619,1558,111,8,94.78,14/09/2023,North,758.24
9620,3154,276,4,39.18,19/06/2023,East,156.72
9621,4691,437,2,65.98,13/06/2023,West,131.96
9622,3312,145,4,303,22/10/2023,South,1212
9623,4276,270,5,368.29,09/05/2023,South,1841.45
9624,4150,229,9,82.43,28/08/2023,South,741.8700000000001
9625,1154,344,5,60.83,04/08/2023,East,304.15
9626,4854,452,9,347.08,10/07/2023,North,3123.72
9627,4035,302,9,260.93,15/03/2023,West,2348.37
9628,1996,325,8,189.06,27/11/2023,East,1512.48
9629,3294,179,5,363.86,24/12/2023,North,1819.3000000000002
9630,1530,409,2,230.56,08/12/2023,West,461.12
9631,3905,134,5,235.24,08/11/2023,West,1176.2
